type,Latitude,Longitude,y_proj,x_proj,altitude,time,ltime,Position Format,Map Datum,Map Spheriod
TRACK,0.032833172,-78.86790505,0.032833172,-78.86790505,1140.75,2017/10/31 14:26:56+00,10/31/2017 9:26,UTM UPS,WGS 84,WGS 84
TRACK,0.032816241,-78.8679452,0.032816241,-78.8679452,1140.81,2017/10/31 14:26:58+00,10/31/2017 9:26,UTM UPS,WGS 84,WGS 84
TRACK,0.032824371,-78.86796464,0.032824371,-78.86796464,1140.83,2017/10/31 14:27:00+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032827221,-78.86798359,0.032827221,-78.86798359,1141,2017/10/31 14:27:02+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032833424,-78.86801234,0.032833424,-78.86801234,1141.06,2017/10/31 14:27:04+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032848008,-78.86803329,0.032848008,-78.86803329,1141.13,2017/10/31 14:27:06+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032861251,-78.86806455,0.032861251,-78.86806455,1141.47,2017/10/31 14:27:09+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032858485,-78.86807847,0.032858485,-78.86807847,1141.3,2017/10/31 14:27:11+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.03285748,-78.86808853,0.03285748,-78.86808853,1141.44,2017/10/31 14:27:13+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032857731,-78.86809574,0.032857731,-78.86809574,1141.27,2017/10/31 14:27:15+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032848008,-78.86809322,0.032848008,-78.86809322,1141.43,2017/10/31 14:27:17+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032838034,-78.86810856,0.032838034,-78.86810856,1141.4,2017/10/31 14:27:19+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032825125,-78.868113,0.032825125,-78.868113,1141.71,2017/10/31 14:27:21+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032810289,-78.86811032,0.032810289,-78.86811032,1141.68,2017/10/31 14:27:23+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032800315,-78.86811711,0.032800315,-78.86811711,1142.03,2017/10/31 14:27:25+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032788664,-78.86811728,0.032788664,-78.86811728,1142.18,2017/10/31 14:27:27+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032773493,-78.86811535,0.032773493,-78.86811535,1142.42,2017/10/31 14:27:29+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032762513,-78.86811409,0.032762513,-78.86811409,1142.71,2017/10/31 14:27:31+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032749185,-78.86810563,0.032749185,-78.86810563,1143.05,2017/10/31 14:27:34+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032726806,-78.86810655,0.032726806,-78.86810655,1143.22,2017/10/31 14:27:36+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032711551,-78.868113,0.032711551,-78.868113,1143.39,2017/10/31 14:27:38+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032691015,-78.86812549,0.032691015,-78.86812549,1143.67,2017/10/31 14:27:40+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032672323,-78.8681441,0.032672323,-78.8681441,1143.79,2017/10/31 14:27:42+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032661259,-78.86815902,0.032661259,-78.86815902,1143.83,2017/10/31 14:27:44+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032644328,-78.86817318,0.032644328,-78.86817318,1143.58,2017/10/31 14:27:46+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032636868,-78.86820504,0.032636868,-78.86820504,1143.55,2017/10/31 14:27:48+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032611387,-78.86822381,0.032611387,-78.86822381,1143.41,2017/10/31 14:27:51+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032597221,-78.86823965,0.032597221,-78.86823965,1143.45,2017/10/31 14:27:53+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032582805,-78.86827871,0.032582805,-78.86827871,1142.87,2017/10/31 14:27:56+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032567047,-78.86828986,0.032567047,-78.86828986,1142.76,2017/10/31 14:27:58+00,10/31/2017 9:27,UTM UPS,WGS 84,WGS 84
TRACK,0.032560844,-78.86829757,0.032560844,-78.86829757,1142.72,2017/10/31 14:28:00+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032544164,-78.86831945,0.032544164,-78.86831945,1142.5,2017/10/31 14:28:02+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032528155,-78.8683451,0.032528155,-78.8683451,1142.52,2017/10/31 14:28:04+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032518264,-78.86837225,0.032518264,-78.86837225,1142.4,2017/10/31 14:28:06+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032507367,-78.86839128,0.032507367,-78.86839128,1142.11,2017/10/31 14:28:08+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032495884,-78.86842741,0.032495884,-78.86842741,1142.17,2017/10/31 14:28:10+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032489179,-78.86846144,0.032489179,-78.86846144,1142.01,2017/10/31 14:28:12+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032490017,-78.86849605,0.032490017,-78.86849605,1141.64,2017/10/31 14:28:14+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032500411,-78.86851978,0.032500411,-78.86851978,1141.53,2017/10/31 14:28:16+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032510469,-78.86855925,0.032510469,-78.86855925,1141.35,2017/10/31 14:28:18+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032524215,-78.86858147,0.032524215,-78.86858147,1141.05,2017/10/31 14:28:20+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032542069,-78.86860862,0.032542069,-78.86860862,1140.88,2017/10/31 14:28:22+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032554474,-78.86862162,0.032554474,-78.86862162,1140.88,2017/10/31 14:28:24+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032578278,-78.86863193,0.032578278,-78.86863193,1140.6,2017/10/31 14:28:26+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032585068,-78.86864089,0.032585068,-78.86864089,1140.56,2017/10/31 14:28:27+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032587666,-78.8686507,0.032587666,-78.8686507,1140.68,2017/10/31 14:28:29+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032597054,-78.868659,0.032597054,-78.868659,1140.38,2017/10/31 14:28:31+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032611555,-78.86866939,0.032611555,-78.86866939,1140.15,2017/10/31 14:28:34+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032618847,-78.86868012,0.032618847,-78.86868012,1140.12,2017/10/31 14:28:36+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032624295,-78.86868456,0.032624295,-78.86868456,1140.07,2017/10/31 14:28:38+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032633264,-78.86869923,0.032633264,-78.86869923,1139.83,2017/10/31 14:28:40+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.03265799,-78.86870485,0.03265799,-78.86870485,1139.75,2017/10/31 14:28:42+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032673581,-78.8687108,0.032673581,-78.8687108,1139.57,2017/10/31 14:28:44+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032683807,-78.8687248,0.032683807,-78.8687248,1139.73,2017/10/31 14:28:46+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032708701,-78.86872312,0.032708701,-78.86872312,1139.57,2017/10/31 14:28:48+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032735271,-78.86873025,0.032735271,-78.86873025,1139.5,2017/10/31 14:28:50+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032750862,-78.86873201,0.032750862,-78.86873201,1139.33,2017/10/31 14:28:52+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032772655,-78.86873226,0.032772655,-78.86873226,1139.16,2017/10/31 14:28:54+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032784808,-78.86874273,0.032784808,-78.86874273,1139.04,2017/10/31 14:28:56+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032807607,-78.86876469,0.032807607,-78.86876469,1138.87,2017/10/31 14:28:58+00,10/31/2017 9:28,UTM UPS,WGS 84,WGS 84
TRACK,0.032828646,-78.86877299,0.032828646,-78.86877299,1138.54,2017/10/31 14:29:00+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032852618,-78.86877174,0.032852618,-78.86877174,1138.33,2017/10/31 14:29:02+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032878686,-78.86878238,0.032878686,-78.86878238,1137.93,2017/10/31 14:29:04+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032899138,-78.86879386,0.032899138,-78.86879386,1137.93,2017/10/31 14:29:06+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032911543,-78.86880258,0.032911543,-78.86880258,1137.81,2017/10/31 14:29:07+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032926044,-78.86881532,0.032926044,-78.86881532,1137.45,2017/10/31 14:29:09+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032951357,-78.86883016,0.032951357,-78.86883016,1137.27,2017/10/31 14:29:11+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.03296175,-78.86884105,0.03296175,-78.86884105,1137.08,2017/10/31 14:29:13+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032983124,-78.86885162,0.032983124,-78.86885162,1137.01,2017/10/31 14:29:15+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032993183,-78.86885304,0.032993183,-78.86885304,1136.99,2017/10/31 14:29:17+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033014305,-78.86885941,0.033014305,-78.86885941,1136.89,2017/10/31 14:29:19+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033048252,-78.8688574,0.033048252,-78.8688574,1136.77,2017/10/31 14:29:21+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033077924,-78.86885866,0.033077924,-78.86885866,1136.71,2017/10/31 14:29:23+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033100639,-78.86885815,0.033100639,-78.86885815,1136.57,2017/10/31 14:29:25+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033125533,-78.86885011,0.033125533,-78.86885011,1136.45,2017/10/31 14:29:27+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033144224,-78.86885027,0.033144224,-78.86885027,1136.18,2017/10/31 14:29:29+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033164928,-78.86884416,0.033164928,-78.86884416,1136.08,2017/10/31 14:29:31+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033181272,-78.8688403,0.033181272,-78.8688403,1135.87,2017/10/31 14:29:33+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033190493,-78.86883594,0.033190493,-78.86883594,1135.62,2017/10/31 14:29:35+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033212537,-78.86881767,0.033212537,-78.86881767,1135.4,2017/10/31 14:29:37+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033239108,-78.8688009,0.033239108,-78.8688009,1135.16,2017/10/31 14:29:39+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033249501,-78.86878381,0.033249501,-78.86878381,1135,2017/10/31 14:29:41+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.03326199,-78.86876947,0.03326199,-78.86876947,1134.74,2017/10/31 14:29:43+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.03327582,-78.86876218,0.03327582,-78.86876218,1134.68,2017/10/31 14:29:45+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033290656,-78.86875036,0.033290656,-78.86875036,1134.44,2017/10/31 14:29:47+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033312114,-78.86873662,0.033312114,-78.86873662,1134.5,2017/10/31 14:29:49+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033316892,-78.8687341,0.033316892,-78.8687341,1134.43,2017/10/31 14:29:50+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033329465,-78.86873259,0.033329465,-78.86873259,1134.29,2017/10/31 14:29:52+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033337511,-78.86873779,0.033337511,-78.86873779,1134.17,2017/10/31 14:29:59+00,10/31/2017 9:29,UTM UPS,WGS 84,WGS 84
TRACK,0.033348743,-78.86874139,0.033348743,-78.86874139,1134.01,2017/10/31 14:30:01+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033350335,-78.86874843,0.033350335,-78.86874843,1133.88,2017/10/31 14:30:03+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033350922,-78.86875707,0.033350922,-78.86875707,1134.18,2017/10/31 14:30:05+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.03335855,-78.86876771,0.03335855,-78.86876771,1134.16,2017/10/31 14:30:07+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033365758,-78.86877777,0.033365758,-78.86877777,1134.49,2017/10/31 14:30:09+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033374224,-78.86878506,0.033374224,-78.86878506,1134.58,2017/10/31 14:30:11+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033383863,-78.86880007,0.033383863,-78.86880007,1134.56,2017/10/31 14:30:13+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033390317,-78.86881809,0.033390317,-78.86881809,1134.68,2017/10/31 14:30:15+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033396604,-78.86883426,0.033396604,-78.86883426,1134.69,2017/10/31 14:30:17+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033404483,-78.8688465,0.033404483,-78.8688465,1134.74,2017/10/31 14:30:19+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033414541,-78.8688584,0.033414541,-78.8688584,1134.68,2017/10/31 14:30:21+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033424683,-78.86887433,0.033424683,-78.86887433,1134.58,2017/10/31 14:30:23+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.03343164,-78.86889973,0.03343164,-78.86889973,1134.5,2017/10/31 14:30:25+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033447482,-78.8689159,0.033447482,-78.8689159,1134.31,2017/10/31 14:30:27+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033453684,-78.86892546,0.033453684,-78.86892546,1134.12,2017/10/31 14:30:29+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033470029,-78.86892672,0.033470029,-78.86892672,1134.08,2017/10/31 14:30:31+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033477154,-78.86892479,0.033477154,-78.86892479,1133.97,2017/10/31 14:30:33+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033490397,-78.86891942,0.033490397,-78.86891942,1133.81,2017/10/31 14:30:35+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.03350188,-78.86891205,0.03350188,-78.86891205,1133.69,2017/10/31 14:30:37+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033532474,-78.86891037,0.033532474,-78.86891037,1133.48,2017/10/31 14:30:40+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033559464,-78.86890702,0.033559464,-78.86890702,1133.31,2017/10/31 14:30:43+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.03357321,-78.86889495,0.03357321,-78.86889495,1133.12,2017/10/31 14:30:45+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033587962,-78.86888548,0.033587962,-78.86888548,1132.95,2017/10/31 14:30:47+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033593075,-78.86887567,0.033593075,-78.86887567,1132.8,2017/10/31 14:30:49+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033618221,-78.86886385,0.033618221,-78.86886385,1132.63,2017/10/31 14:30:52+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033627525,-78.86885832,0.033627525,-78.86885832,1132.46,2017/10/31 14:30:54+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033640852,-78.86885262,0.033640852,-78.86885262,1132.54,2017/10/31 14:30:56+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033657951,-78.86885128,0.033657951,-78.86885128,1132.47,2017/10/31 14:30:58+00,10/31/2017 9:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033681421,-78.86884541,0.033681421,-78.86884541,1132.45,2017/10/31 14:31:00+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033696843,-78.86884692,0.033696843,-78.86884692,1132.47,2017/10/31 14:31:02+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033710925,-78.86884139,0.033710925,-78.86884139,1132.55,2017/10/31 14:31:04+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033723246,-78.86884466,0.033723246,-78.86884466,1132.67,2017/10/31 14:31:06+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033735065,-78.86884659,0.033735065,-78.86884659,1132.89,2017/10/31 14:31:08+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033755098,-78.86886092,0.033755098,-78.86886092,1133.05,2017/10/31 14:31:10+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033771191,-78.86887534,0.033771191,-78.86887534,1133.03,2017/10/31 14:31:12+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033794073,-78.86889428,0.033794073,-78.86889428,1132.87,2017/10/31 14:31:14+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033810837,-78.86891498,0.033810837,-78.86891498,1132.86,2017/10/31 14:31:16+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033826092,-78.86892906,0.033826092,-78.86892906,1132.74,2017/10/31 14:31:18+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.03384185,-78.86894809,0.03384185,-78.86894809,1132.62,2017/10/31 14:31:20+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033855178,-78.86896427,0.033855178,-78.86896427,1132.36,2017/10/31 14:31:22+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033865403,-78.86897399,0.033865403,-78.86897399,1132.3,2017/10/31 14:31:24+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033882335,-78.86898816,0.033882335,-78.86898816,1132.27,2017/10/31 14:31:26+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033917287,-78.8689936,0.033917287,-78.8689936,1132.03,2017/10/31 14:31:28+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033943355,-78.86898908,0.033943355,-78.86898908,1131.95,2017/10/31 14:31:30+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033965567,-78.86898388,0.033965567,-78.86898388,1131.94,2017/10/31 14:31:32+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033984762,-78.8689895,0.033984762,-78.8689895,1132,2017/10/31 14:31:34+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.034000604,-78.86898028,0.034000604,-78.86898028,1132.17,2017/10/31 14:31:36+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.034006806,-78.86897567,0.034006806,-78.86897567,1132.2,2017/10/31 14:31:38+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.034013344,-78.86896972,0.034013344,-78.86896972,1132.28,2017/10/31 14:31:40+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.03402357,-78.86895932,0.03402357,-78.86895932,1132.06,2017/10/31 14:31:42+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.034038574,-78.86895203,0.034038574,-78.86895203,1131.98,2017/10/31 14:31:44+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.034045111,-78.86893703,0.034045111,-78.86893703,1132.04,2017/10/31 14:31:46+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.034058774,-78.86892672,0.034058774,-78.86892672,1131.88,2017/10/31 14:31:48+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.034083081,-78.86890878,0.034083081,-78.86890878,1131.97,2017/10/31 14:31:50+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.0340949,-78.86889763,0.0340949,-78.86889763,1131.99,2017/10/31 14:31:52+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.034112502,-78.86889218,0.034112502,-78.86889218,1131.89,2017/10/31 14:31:54+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.03413002,-78.86889202,0.03413002,-78.86889202,1131.81,2017/10/31 14:31:56+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.034141336,-78.86889126,0.034141336,-78.86889126,1131.93,2017/10/31 14:31:58+00,10/31/2017 9:31,UTM UPS,WGS 84,WGS 84
TRACK,0.034151813,-78.86890065,0.034151813,-78.86890065,1131.88,2017/10/31 14:32:00+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034159357,-78.8689004,0.034159357,-78.8689004,1131.72,2017/10/31 14:32:01+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034177797,-78.86890149,0.034177797,-78.86890149,1131.57,2017/10/31 14:32:03+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034202021,-78.86890677,0.034202021,-78.86890677,1131.26,2017/10/31 14:32:05+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034216773,-78.86891406,0.034216773,-78.86891406,1131.04,2017/10/31 14:32:07+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034229262,-78.86892546,0.034229262,-78.86892546,1130.44,2017/10/31 14:32:09+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.03423823,-78.86893091,0.03423823,-78.86893091,1130.22,2017/10/31 14:32:10+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034243846,-78.86893527,0.034243846,-78.86893527,1129.93,2017/10/31 14:32:11+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034254743,-78.86893778,0.034254743,-78.86893778,1129.75,2017/10/31 14:32:12+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034265639,-78.86894859,0.034265639,-78.86894859,1129.46,2017/10/31 14:32:14+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.03426983,-78.8689558,0.03426983,-78.8689558,1129.3,2017/10/31 14:32:15+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.03427201,-78.86896301,0.03427201,-78.86896301,1129.31,2017/10/31 14:32:16+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034276787,-78.86896997,0.034276787,-78.86896997,1129.27,2017/10/31 14:32:17+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.03428014,-78.86897684,0.03428014,-78.86897684,1129.35,2017/10/31 14:32:18+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034276955,-78.86898564,0.034276955,-78.86898564,1129.47,2017/10/31 14:32:19+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034280727,-78.86900777,0.034280727,-78.86900777,1129.34,2017/10/31 14:32:21+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034301095,-78.86901967,0.034301095,-78.86901967,1129.42,2017/10/31 14:32:23+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034305621,-78.8690366,0.034305621,-78.8690366,1129.6,2017/10/31 14:32:25+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034318361,-78.86904297,0.034318361,-78.86904297,1129.91,2017/10/31 14:32:26+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034317942,-78.86905446,0.034317942,-78.86905446,1130.24,2017/10/31 14:32:27+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034322552,-78.86907449,0.034322552,-78.86907449,1130.65,2017/10/31 14:32:29+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034320876,-78.86909419,0.034320876,-78.86909419,1131.01,2017/10/31 14:32:31+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034319116,-78.86911514,0.034319116,-78.86911514,1131.32,2017/10/31 14:32:33+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034323391,-78.86913132,0.034323391,-78.86913132,1131.25,2017/10/31 14:32:35+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
TRACK,0.034328168,-78.86915278,0.034328168,-78.86915278,1131.21,2017/10/31 14:32:37+00,10/31/2017 9:32,UTM UPS,WGS 84,WGS 84
