type,Latitude,Longitude,y_proj,x_proj,altitude,time,ltime,Position Format,Map Datum,Map Spheriod
TRACK,0.035299044,-78.8709398,0.035299044,-78.8709398,1133.14,2017/11/08 21:49:03+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035309522,-78.87095355,0.035309522,-78.87095355,1133.24,2017/11/08 21:49:05+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035319161,-78.87097291,0.035319161,-78.87097291,1132.91,2017/11/08 21:49:08+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035328465,-78.87097986,0.035328465,-78.87097986,1132.75,2017/11/08 21:49:10+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.03533911,-78.87099009,0.03533911,-78.87099009,1132.49,2017/11/08 21:49:12+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035347743,-78.87099638,0.035347743,-78.87099638,1131.95,2017/11/08 21:49:14+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035356041,-78.87099638,0.035356041,-78.87099638,1131.59,2017/11/08 21:49:16+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035364591,-78.8709895,0.035364591,-78.8709895,1131.38,2017/11/08 21:49:19+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035372051,-78.87098204,0.035372051,-78.87098204,1131.07,2017/11/08 21:49:22+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035379343,-78.87096838,0.035379343,-78.87096838,1131.09,2017/11/08 21:49:24+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035380097,-78.87095883,0.035380097,-78.87095883,1131.07,2017/11/08 21:49:25+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035380768,-78.87094768,0.035380768,-78.87094768,1131.05,2017/11/08 21:49:27+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035383534,-78.87093888,0.035383534,-78.87093888,1130.89,2017/11/08 21:49:29+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035393424,-78.87093041,0.035393424,-78.87093041,1130.83,2017/11/08 21:49:32+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.03540474,-78.87092186,0.03540474,-78.87092186,1130.55,2017/11/08 21:49:34+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035414798,-78.87091499,0.035414798,-78.87091499,1130.33,2017/11/08 21:49:36+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035427455,-78.87091138,0.035427455,-78.87091138,1129.85,2017/11/08 21:49:38+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035435837,-78.87092245,0.035435837,-78.87092245,1129.24,2017/11/08 21:49:39+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035444554,-78.87092563,0.035444554,-78.87092563,1130.02,2017/11/08 21:49:40+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035452014,-78.87092873,0.035452014,-78.87092873,1130.06,2017/11/08 21:49:41+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035473136,-78.87092044,0.035473136,-78.87092044,1129.54,2017/11/08 21:49:43+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035482189,-78.8709113,0.035482189,-78.8709113,1129.77,2017/11/08 21:49:45+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035490571,-78.87090979,0.035490571,-78.87090979,1129.81,2017/11/08 21:49:48+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035502808,-78.87091071,0.035502808,-78.87091071,1129.81,2017/11/08 21:49:54+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035512447,-78.8709149,0.035512447,-78.8709149,1129.81,2017/11/08 21:49:58+00,11/8/2017 16:49,UTM UPS,WGS 84,WGS 84
TRACK,0.035525188,-78.8709149,0.035525188,-78.8709149,1129.82,2017/11/08 21:50:09+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035532732,-78.87090778,0.035532732,-78.87090778,1129.83,2017/11/08 21:50:12+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035544466,-78.87090258,0.035544466,-78.87090258,1129.83,2017/11/08 21:50:14+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.03555553,-78.87089755,0.03555553,-78.87089755,1129.84,2017/11/08 21:50:16+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035572043,-78.87088783,0.035572043,-78.87088783,1129.84,2017/11/08 21:50:18+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035578497,-78.87088297,0.035578497,-78.87088297,1129.84,2017/11/08 21:50:19+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035594087,-78.870874,0.035594087,-78.870874,1129.85,2017/11/08 21:50:21+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035601379,-78.87085833,0.035601379,-78.87085833,1129.52,2017/11/08 21:50:23+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035601631,-78.87084198,0.035601631,-78.87084198,1129.62,2017/11/08 21:50:25+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.03560842,-78.87083117,0.03560842,-78.87083117,1129.3,2017/11/08 21:50:27+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035612527,-78.87082438,0.035612527,-78.87082438,1128.86,2017/11/08 21:50:31+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035605822,-78.87080736,0.035605822,-78.87080736,1129.3,2017/11/08 21:50:36+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035602804,-78.87079664,0.035602804,-78.87079664,1129.66,2017/11/08 21:50:38+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035600374,-78.87078675,0.035600374,-78.87078675,1129.74,2017/11/08 21:50:44+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035607414,-78.8707906,0.035607414,-78.8707906,1129.5,2017/11/08 21:50:57+00,11/8/2017 16:50,UTM UPS,WGS 84,WGS 84
TRACK,0.035615712,-78.87079437,0.035615712,-78.87079437,1129.49,2017/11/08 21:51:02+00,11/8/2017 16:51,UTM UPS,WGS 84,WGS 84
TRACK,0.035621077,-78.87078281,0.035621077,-78.87078281,1129.46,2017/11/08 21:51:06+00,11/8/2017 16:51,UTM UPS,WGS 84,WGS 84
TRACK,0.035629291,-78.87078859,0.035629291,-78.87078859,1129.62,2017/11/08 21:51:27+00,11/8/2017 16:51,UTM UPS,WGS 84,WGS 84
TRACK,0.035626777,-78.87077644,0.035626777,-78.87077644,1129.8,2017/11/08 21:51:35+00,11/8/2017 16:51,UTM UPS,WGS 84,WGS 84
TRACK,0.035631806,-78.87076462,0.035631806,-78.87076462,1129.75,2017/11/08 21:51:37+00,11/8/2017 16:51,UTM UPS,WGS 84,WGS 84
TRACK,0.035632309,-78.87075422,0.035632309,-78.87075422,1129.79,2017/11/08 21:51:39+00,11/8/2017 16:51,UTM UPS,WGS 84,WGS 84
TRACK,0.035628621,-78.87074433,0.035628621,-78.87074433,1129.74,2017/11/08 21:51:42+00,11/8/2017 16:51,UTM UPS,WGS 84,WGS 84
TRACK,0.035623256,-78.87073788,0.035623256,-78.87073788,1129.69,2017/11/08 21:51:45+00,11/8/2017 16:51,UTM UPS,WGS 84,WGS 84
TRACK,0.035612863,-78.87073562,0.035612863,-78.87073562,1129.65,2017/11/08 21:51:49+00,11/8/2017 16:51,UTM UPS,WGS 84,WGS 84
TRACK,0.035619987,-78.87074517,0.035619987,-78.87074517,1129.56,2017/11/08 21:51:58+00,11/8/2017 16:51,UTM UPS,WGS 84,WGS 84
TRACK,0.035620323,-78.87075339,0.035620323,-78.87075339,1129.62,2017/11/08 21:52:00+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035615461,-78.87075774,0.035615461,-78.87075774,1129.57,2017/11/08 21:52:02+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035603223,-78.87075841,0.035603223,-78.87075841,1130.85,2017/11/08 21:52:07+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.03560205,-78.87076772,0.03560205,-78.87076772,1130.82,2017/11/08 21:52:10+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035603894,-78.87077912,0.035603894,-78.87077912,1131.07,2017/11/08 21:52:12+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035600709,-78.87078959,0.035600709,-78.87078959,1130.88,2017/11/08 21:52:14+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035597608,-78.87078691,0.035597608,-78.87078691,1129.8,2017/11/08 21:52:20+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035597859,-78.87078088,0.035597859,-78.87078088,1129.93,2017/11/08 21:52:24+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035585286,-78.87079119,0.035585286,-78.87079119,1129.98,2017/11/08 21:52:29+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035576234,-78.8707963,0.035576234,-78.8707963,1130.02,2017/11/08 21:52:31+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035567852,-78.87080049,0.035567852,-78.87080049,1130.14,2017/11/08 21:52:34+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035558213,-78.87079982,0.035558213,-78.87079982,1130.05,2017/11/08 21:52:38+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035546143,-78.87080234,0.035546143,-78.87080234,1130,2017/11/08 21:52:41+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035539605,-78.87079739,0.035539605,-78.87079739,1130.04,2017/11/08 21:52:43+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035532229,-78.87080493,0.035532229,-78.87080493,1129.93,2017/11/08 21:52:46+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035530552,-78.87081407,0.035530552,-78.87081407,1129.99,2017/11/08 21:52:48+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035522087,-78.87082002,0.035522087,-78.87082002,1130.04,2017/11/08 21:52:51+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035515213,-78.87082589,0.035515213,-78.87082589,1129.88,2017/11/08 21:52:54+00,11/8/2017 16:52,UTM UPS,WGS 84,WGS 84
TRACK,0.035725515,-78.87073511,0.035725515,-78.87073511,1130.03,2017/11/08 21:53:05+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035732724,-78.87073394,0.035732724,-78.87073394,1130.04,2017/11/08 21:53:08+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035725264,-78.87074224,0.035725264,-78.87074224,1130.11,2017/11/08 21:53:15+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035714032,-78.8707476,0.035714032,-78.8707476,1130.1,2017/11/08 21:53:17+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035682851,-78.87076495,0.035682851,-78.87076495,1130.06,2017/11/08 21:53:23+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035671201,-78.87077275,0.035671201,-78.87077275,1130.24,2017/11/08 21:53:25+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035651084,-78.8707844,0.035651084,-78.8707844,1130.23,2017/11/08 21:53:27+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035641696,-78.87079169,0.035641696,-78.87079169,1130.2,2017/11/08 21:53:29+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035635494,-78.87079664,0.035635494,-78.87079664,1130.13,2017/11/08 21:53:31+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035625687,-78.87080024,0.035625687,-78.87080024,1130.06,2017/11/08 21:53:33+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035621077,-78.87081239,0.035621077,-78.87081239,1130.15,2017/11/08 21:53:36+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035612946,-78.87081533,0.035612946,-78.87081533,1129.97,2017/11/08 21:53:38+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035604565,-78.87081667,0.035604565,-78.87081667,1130.09,2017/11/08 21:53:41+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035596602,-78.87081709,0.035596602,-78.87081709,1130.04,2017/11/08 21:53:46+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035589561,-78.8708113,0.035589561,-78.8708113,1130.09,2017/11/08 21:53:49+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035579838,-78.87080024,0.035579838,-78.87080024,1130.05,2017/11/08 21:53:51+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035571624,-78.87079337,0.035571624,-78.87079337,1130.02,2017/11/08 21:53:53+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035562487,-78.87078675,0.035562487,-78.87078675,1130.01,2017/11/08 21:53:55+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.03555838,-78.87078188,0.03555838,-78.87078188,1130.07,2017/11/08 21:53:58+00,11/8/2017 16:53,UTM UPS,WGS 84,WGS 84
TRACK,0.035557291,-78.87077107,0.035557291,-78.87077107,1130.13,2017/11/08 21:54:01+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.0355531,-78.87076462,0.0355531,-78.87076462,1130.23,2017/11/08 21:54:04+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035541616,-78.87076219,0.035541616,-78.87076219,1130.19,2017/11/08 21:54:09+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035535833,-78.87076847,0.035535833,-78.87076847,1130.14,2017/11/08 21:54:11+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035530217,-78.87077468,0.035530217,-78.87077468,1130.06,2017/11/08 21:54:13+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035519823,-78.87077912,0.035519823,-78.87077912,1130.02,2017/11/08 21:54:15+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035516303,-78.87078649,0.035516303,-78.87078649,1129.94,2017/11/08 21:54:17+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035510603,-78.87079052,0.035510603,-78.87079052,1130.22,2017/11/08 21:54:20+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035496941,-78.87081231,0.035496941,-78.87081231,1130.01,2017/11/08 21:54:23+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035493085,-78.87081566,0.035493085,-78.87081566,1130.12,2017/11/08 21:54:25+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035514459,-78.87079546,0.035514459,-78.87079546,1129.81,2017/11/08 21:54:27+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035544802,-78.87077861,0.035544802,-78.87077861,1130.15,2017/11/08 21:54:30+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035588723,-78.87075154,0.035588723,-78.87075154,1130.23,2017/11/08 21:54:34+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035598781,-78.87075313,0.035598781,-78.87075313,1130.27,2017/11/08 21:54:38+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035602218,-78.87074735,0.035602218,-78.87074735,1130.25,2017/11/08 21:54:43+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035593081,-78.87074249,0.035593081,-78.87074249,1130.12,2017/11/08 21:54:48+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035584364,-78.8707476,0.035584364,-78.8707476,1130.31,2017/11/08 21:54:53+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035580089,-78.87075716,0.035580089,-78.87075716,1130.16,2017/11/08 21:54:58+00,11/8/2017 16:54,UTM UPS,WGS 84,WGS 84
TRACK,0.035576234,-78.87076931,0.035576234,-78.87076931,1130.01,2017/11/08 21:55:01+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.0355733,-78.87077987,0.0355733,-78.87077987,1130.13,2017/11/08 21:55:03+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035569025,-78.87078859,0.035569025,-78.87078859,1130.27,2017/11/08 21:55:05+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035563326,-78.87079571,0.035563326,-78.87079571,1130.19,2017/11/08 21:55:07+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035560224,-78.87080477,0.035560224,-78.87080477,1130.14,2017/11/08 21:55:09+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035546897,-78.8708046,0.035546897,-78.8708046,1130.03,2017/11/08 21:55:15+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.03553709,-78.87080234,0.03553709,-78.87080234,1129.97,2017/11/08 21:55:17+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035528541,-78.87079555,0.035528541,-78.87079555,1129.87,2017/11/08 21:55:20+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035522422,-78.87078457,0.035522422,-78.87078457,1129.84,2017/11/08 21:55:22+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035516555,-78.87077694,0.035516555,-78.87077694,1129.83,2017/11/08 21:55:27+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035515381,-78.87078624,0.035515381,-78.87078624,1129.96,2017/11/08 21:55:30+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035514627,-78.87079705,0.035514627,-78.87079705,1129.9,2017/11/08 21:55:36+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035513286,-78.87080485,0.035513286,-78.87080485,1129.8,2017/11/08 21:55:42+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035521165,-78.87081265,0.035521165,-78.87081265,1130.09,2017/11/08 21:55:45+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035526529,-78.87082103,0.035526529,-78.87082103,1129.82,2017/11/08 21:55:48+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035534408,-78.87082715,0.035534408,-78.87082715,1129.92,2017/11/08 21:55:52+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035545388,-78.8708243,0.035545388,-78.8708243,1129.91,2017/11/08 21:55:54+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035552429,-78.87081935,0.035552429,-78.87081935,1129.8,2017/11/08 21:55:56+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035561565,-78.87081441,0.035561565,-78.87081441,1129.98,2017/11/08 21:55:58+00,11/8/2017 16:55,UTM UPS,WGS 84,WGS 84
TRACK,0.035567768,-78.87081633,0.035567768,-78.87081633,1129.89,2017/11/08 21:56:00+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035577659,-78.87082379,0.035577659,-78.87082379,1129.97,2017/11/08 21:56:09+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035584113,-78.8708196,0.035584113,-78.8708196,1129.99,2017/11/08 21:56:11+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.03557221,-78.87082371,0.03557221,-78.87082371,1130.08,2017/11/08 21:56:14+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035563242,-78.87082513,0.035563242,-78.87082513,1130,2017/11/08 21:56:16+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.03555662,-78.87082689,0.03555662,-78.87082689,1129.92,2017/11/08 21:56:19+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.03554346,-78.87082497,0.03554346,-78.87082497,1129.95,2017/11/08 21:56:22+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035540611,-78.87083192,0.035540611,-78.87083192,1129.89,2017/11/08 21:56:26+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035540192,-78.87083896,0.035540192,-78.87083896,1129.96,2017/11/08 21:56:30+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035549076,-78.87084844,0.035549076,-78.87084844,1129.88,2017/11/08 21:56:35+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035549663,-78.8708419,0.035549663,-78.8708419,1130.02,2017/11/08 21:56:41+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035550082,-78.87083343,0.035550082,-78.87083343,1129.85,2017/11/08 21:56:44+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.03556014,-78.87083653,0.03556014,-78.87083653,1129.96,2017/11/08 21:56:47+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035567014,-78.87083963,0.035567014,-78.87083963,1129.91,2017/11/08 21:56:49+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035573049,-78.87083846,0.035573049,-78.87083846,1130.02,2017/11/08 21:56:52+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035582352,-78.87083687,0.035582352,-78.87083687,1129.99,2017/11/08 21:56:57+00,11/8/2017 16:56,UTM UPS,WGS 84,WGS 84
TRACK,0.035590651,-78.87083779,0.035590651,-78.87083779,1129.89,2017/11/08 21:57:01+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035576904,-78.87083444,0.035576904,-78.87083444,1129.94,2017/11/08 21:57:09+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035571959,-78.87082773,0.035571959,-78.87082773,1129.99,2017/11/08 21:57:16+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035569863,-78.87081834,0.035569863,-78.87081834,1130,2017/11/08 21:57:19+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035561984,-78.87080745,0.035561984,-78.87080745,1129.94,2017/11/08 21:57:25+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035556536,-78.87080041,0.035556536,-78.87080041,1129.93,2017/11/08 21:57:27+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035552178,-78.87079177,0.035552178,-78.87079177,1129.95,2017/11/08 21:57:29+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035547065,-78.87078029,0.035547065,-78.87078029,1129.91,2017/11/08 21:57:32+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035538683,-78.87077618,0.035538683,-78.87077618,1129.95,2017/11/08 21:57:34+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035551423,-78.87078607,0.035551423,-78.87078607,1129.98,2017/11/08 21:57:36+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035561482,-78.8707673,0.035561482,-78.8707673,1130.13,2017/11/08 21:57:38+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.03556232,-78.87075506,0.03556232,-78.87075506,1130.03,2017/11/08 21:57:40+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035566092,-78.87074861,0.035566092,-78.87074861,1130.17,2017/11/08 21:57:42+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035573216,-78.87073771,0.035573216,-78.87073771,1130.06,2017/11/08 21:57:44+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035580928,-78.87073226,0.035580928,-78.87073226,1130,2017/11/08 21:57:45+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035580844,-78.8707264,0.035580844,-78.8707264,1130.03,2017/11/08 21:57:47+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035573468,-78.87071835,0.035573468,-78.87071835,1130.23,2017/11/08 21:57:51+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035566595,-78.87071307,0.035566595,-78.87071307,1130.29,2017/11/08 21:57:53+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035553686,-78.87071961,0.035553686,-78.87071961,1130.35,2017/11/08 21:57:57+00,11/8/2017 16:57,UTM UPS,WGS 84,WGS 84
TRACK,0.035551423,-78.87072321,0.035551423,-78.87072321,1130.24,2017/11/08 21:58:02+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.035544047,-78.8707243,0.035544047,-78.8707243,1130.33,2017/11/08 21:58:07+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.035536587,-78.87072824,0.035536587,-78.87072824,1130.28,2017/11/08 21:58:11+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.035535162,-78.87073788,0.035535162,-78.87073788,1130.25,2017/11/08 21:58:13+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.035532983,-78.87074618,0.035532983,-78.87074618,1130.17,2017/11/08 21:58:16+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.035535498,-78.87075565,0.035535498,-78.87075565,1130.22,2017/11/08 21:58:18+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.035532145,-78.87076286,0.035532145,-78.87076286,1130.3,2017/11/08 21:58:20+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.03552502,-78.87077048,0.03552502,-78.87077048,1130.18,2017/11/08 21:58:22+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.03552787,-78.87077476,0.03552787,-78.87077476,1130.17,2017/11/08 21:58:26+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.035519991,-78.87078742,0.035519991,-78.87078742,1130.41,2017/11/08 21:58:34+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.035527702,-78.87078901,0.035527702,-78.87078901,1130.15,2017/11/08 21:58:39+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.035533151,-78.87077811,0.035533151,-78.87077811,1130.21,2017/11/08 21:58:41+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
TRACK,0.035536671,-78.87076587,0.035536671,-78.87076587,1130.31,2017/11/08 21:58:43+00,11/8/2017 16:58,UTM UPS,WGS 84,WGS 84
